Filename,heightWithWidth,squarePercent,Hsyn,Wsyn,syn,matchVar,blurNumber,isClear
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391208745_2592x1944.bmp,1.5,0.693181818,0,0,0,51.13333333,25,1
#hulianquan_R_&INN_@34_EYESQUARE2_71.bmp,1.666666667,0.75,0,0.055555556,0.055555556,51.12068966,14,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_7.bmp,1.875,0.8125,0.248148148,0.0625,0.310648148,51.12068966,-1,1
#zhaiboyang_L_&INN_@50_PHONE_TYPE_1325400736085_2592x1944.bmp,1.5,0.704545455,0.2,0,0.2,51.11290323,32,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400757312_2592x1944.bmp,1.4,0.76969697,0,0.05,0.05,51.10714286,78,1
#zhaiboyang_L_&INN_@50_PHONE_TYPE_1325400728225_2592x1944.bmp,1.4,0.757575758,0.464285714,0.1,0.564285714,51.10526316,34,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391246796_2592x1944.bmp,1.666666667,0.7625,0.044444444,0,0.044444444,51.10169492,27,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398175011_2592x1944.bmp,1.777777778,0.688235294,0,0.055555556,0.055555556,51.09836066,38,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_68.bmp,1.666666667,0.74375,0.033333333,0.111111111,0.144444444,51.09836066,19,1
#zhaiboyang_L_&INN_@50_PHONE_TYPE_1325400724990_2592x1944.bmp,1.666666667,0.7375,0.433333333,0.055555556,0.488888889,51.07142857,37,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400784771_2592x1944.bmp,1.4,0.76969697,0,0,0,51.07142857,24,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398164028_2592x1944.bmp,1.666666667,0.725,0,0,0,51.07017544,26,1
#Test_R_&INN_@30_PHONE_TYPE_1325376288197_2592x1944.bmp,1.875,0.8125,0.033333333,0,0.033333333,51.05555556,26,1
304_#Test_$_&INN_@30_PHONE_TYPE_1325376288197_2592x1944.bmp,1.875,0.8125,0.033333333,0,0.033333333,51.05555556,26,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398162169_2592x1944.bmp,1.777777778,0.647058824,0.03125,0.055555556,0.086805556,51.05172414,28,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391267736_2592x1944.bmp,1.666666667,0.73125,0.033333333,0,0.033333333,51.03571429,29,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398163896_2592x1944.bmp,1.666666667,0.725,0,0,0,51.03389831,30,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_6.bmp,1.666666667,0.74375,0.222222222,0.055555556,0.277777778,51.03174603,-2,1
#yubin_R_&INN_@44_PHONE_TYPE_1325385169189_2592x1944.bmp,2,0.751633987,0.10625,0.0625,0.16875,51.01612903,15,1
#yubin_R_&INN_@38_EYESQUARE2_63.bmp,1.555555556,0.826666667,0.071428571,0,0.071428571,51,59,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398161641_2592x1944.bmp,1.777777778,0.647058824,0.0625,0.111111111,0.173611111,51,31,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391237679_2592x1944.bmp,1.666666667,0.74375,0,0.055555556,0.055555556,51,28,1
#hulianquan_R_&INN_@48_PHONE_TYPE_1325398295580_2592x1944.bmp,1.777777778,0.694117647,0.116071429,0.055555556,0.171626984,50.98387097,36,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398163768_2592x1944.bmp,1.666666667,0.73125,0.033333333,0,0.033333333,50.98333333,33,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_5.bmp,1.666666667,0.7375,0.193333333,0.166666667,0.36,50.9516129,0,1
#lulongfei_R_&INN_@38_EYESQUARE2_52.bmp,1.666666667,0.74375,0.066666667,0,0.066666667,50.94915254,19,1
#hulianquan_R_&INN_@34_EYESQUARE2_47.bmp,1.555555556,0.82,0.166666667,0,0.166666667,50.94736842,71,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_14.bmp,1.875,0.8125,0.266666667,0.25,0.516666667,50.9137931,-3,1
#hulianquan_L_&INN_@52_PHONE_TYPE_1325398361580_2592x1944.bmp,1.555555556,0.833333333,0,0,0,50.90740741,22,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400752390_2592x1944.bmp,1.4,0.763636364,0.035714286,0,0.035714286,50.89285714,74,1
592_#test_20170512_145601338.jpg,2.666666667,0.882352941,0.21875,0,0.21875,50.88461538,62,-1
#lulongfei_R_&INN_@38_EYESQUARE2_55.bmp,1.666666667,0.74375,0.066666667,0,0.066666667,50.84482759,21,1
#Test_L_&INN_@30_PHONE_TYPE_1325376257004_2592x1944.bmp,2.285714286,0.808823529,0.0625,0.142857143,0.205357143,50.83333333,32,-1
115_#Test_$_&INN_@30_PHONE_TYPE_1325376257004_2592x1944.bmp,2.285714286,0.808823529,0.0625,0.142857143,0.205357143,50.83333333,32,-1
#hulianquan_R_&INN_@48_PHONE_TYPE_1325398291697_2592x1944.bmp,1.666666667,0.7375,0.033333333,0,0.033333333,50.83050847,28,1
#Test_R_&INN_@30_PHONE_TYPE_1325376270666_2592x1944.bmp,2,0.732026144,0.15625,0.25,0.40625,50.82142857,34,-1
194_#Test_$_&INN_@30_PHONE_TYPE_1325376270666_2592x1944.bmp,2,0.732026144,0.15625,0.25,0.40625,50.82142857,34,-1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398173005_2592x1944.bmp,1.777777778,0.658823529,0,0.111111111,0.111111111,50.81355932,36,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391211747_2592x1944.bmp,1.5,0.681818182,0,0.05,0.05,50.8,31,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_12.bmp,1.666666667,0.7375,0.6,0.111111111,0.711111111,50.78688525,-5,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391207614_2592x1944.bmp,1.875,0.833333333,0,0,0,50.77586207,36,1
#yubin_R_&INN_@44_PHONE_TYPE_1325385186222_2592x1944.bmp,2.428571429,0.701388889,0.272727273,0.285714286,0.558441558,50.77586207,31,1
#lulongfei_L_&INN_@38_EYESQUARE2_69.bmp,1.875,0.833333333,0.186666667,0.125,0.311666667,50.77586207,6,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400762966_2592x1944.bmp,1.4,0.757575758,0,0.05,0.05,50.75,87,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398164165_2592x1944.bmp,1.666666667,0.71875,0.033333333,0,0.033333333,50.74137931,26,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391236492_2592x1944.bmp,1.666666667,0.74375,0,0.055555556,0.055555556,50.74137931,22,1
#yubin_R_&INN_@46_PHONE_TYPE_1325385209963_2592x1944.bmp,1.666666667,0.74375,0.233333333,0.055555556,0.288888889,50.71428571,18,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391264291_2592x1944.bmp,1.666666667,0.75,0.233333333,0.055555556,0.288888889,50.70689655,36,1
537_#test_20170512_145557866.jpg,2.833333333,0.746031746,0.5,0.166666667,0.666666667,50.68518519,95,-1
#hulianquan_R_&INN_@34_EYESQUARE2_52.bmp,1.555555556,0.806666667,0.071428571,0.055555556,0.126984127,50.67857143,68,1
#Test_R_&INN_@30_PHONE_TYPE_1325376323193_2592x1944.bmp,2.428571429,0.645833333,0.588235294,0.5,1.088235294,50.67857143,55,-1
442_#Test_$_&INN_@30_PHONE_TYPE_1325376323193_2592x1944.bmp,2.428571429,0.645833333,0.588235294,0.5,1.088235294,50.67857143,55,-1
#zhaiboyang_L_&INN_@36_EYESQUARE2_17.bmp,1.875,0.826388889,0.264102564,0.0625,0.326602564,50.6779661,-4,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400781704_2592x1944.bmp,1.4,0.763636364,0.169642857,0,0.169642857,50.66666667,37,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400765152_2592x1944.bmp,1.4,0.76969697,0.160714286,0.05,0.210714286,50.6440678,84,1
#Test_R_&INN_@30_PHONE_TYPE_1325376319590_2592x1944.bmp,2.428571429,0.708333333,0.147058824,0.071428571,0.218487395,50.64285714,39,-1
420_#Test_$_&INN_@30_PHONE_TYPE_1325376319590_2592x1944.bmp,2.428571429,0.708333333,0.147058824,0.071428571,0.218487395,50.64285714,39,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376321940_2592x1944.bmp,2.428571429,0.6875,0.058823529,0.142857143,0.201680672,50.63793103,48,-1
434_#Test_$_&INN_@30_PHONE_TYPE_1325376321940_2592x1944.bmp,2.428571429,0.6875,0.058823529,0.142857143,0.201680672,50.63793103,48,-1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400757636_2592x1944.bmp,1.4,0.757575758,0,0.1,0.1,50.60714286,43,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391268745_2592x1944.bmp,1.666666667,0.73125,0,0.055555556,0.055555556,50.60714286,32,1
#hulianquan_L_&INN_@52_PHONE_TYPE_1325398361434_2592x1944.bmp,1.666666667,0.74375,0.166666667,0.111111111,0.277777778,50.60714286,18,1
#yubin_R_&INN_@38_EYESQUARE2_65.bmp,1.4,0.751515152,0,0,0,50.60344828,58,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391203241_2592x1944.bmp,1.666666667,0.73125,0.033333333,0.111111111,0.144444444,50.57627119,33,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398160389_2592x1944.bmp,1.666666667,0.73125,0,0,0,50.57627119,30,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398162766_2592x1944.bmp,1.666666667,0.73125,0,0,0,50.57627119,27,1
#yubin_R_&INN_@30_EYESQUARE2_12.bmp,1.3,0.831168831,0.1,0.038461538,0.138461538,50.57407407,105,1
#yubin_R_&INN_@38_EYESQUARE2_55.bmp,1.555555556,0.826666667,0.071428571,0.055555556,0.126984127,50.57142857,46,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391211417_2592x1944.bmp,1.666666667,0.73125,0,0.055555556,0.055555556,50.57142857,38,1
#lulongfei_R_&INN_@38_EYESQUARE2_47.bmp,1.875,0.805555556,0.211111111,0.0625,0.273611111,50.56896552,26,1
#hulianquan_R_&INN_@34_EYESQUARE2_69.bmp,1.875,0.8125,0.088888889,0.125,0.213888889,50.56896552,14,1
#Test_R_&INN_@30_PHONE_TYPE_1325376276439_2592x1944.bmp,1,0.763313609,0.041666667,0.083333333,0.125,50.54237288,35,1
226_#Test_$_&INN_@30_PHONE_TYPE_1325376276439_2592x1944.bmp,1,0.763313609,0.041666667,0.083333333,0.125,50.54237288,35,1
589_#test_20170512_145601065.jpg,2.142857143,0.84375,0.533333333,0.142857143,0.676190476,50.53846154,87,-1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391265430_2592x1944.bmp,1.555555556,0.813333333,0.214285714,0.055555556,0.26984127,50.53703704,17,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391276187_2592x1944.bmp,1.555555556,0.82,0.15,0.055555556,0.205555556,50.53571429,30,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400780201_2592x1944.bmp,1.272727273,0.683333333,0.071428571,0.045454545,0.116883117,50.53448276,81,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391275923_2592x1944.bmp,1.555555556,0.826666667,0.071428571,0.055555556,0.126984127,50.53448276,26,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_8.bmp,1.666666667,0.7375,0.226666667,0.111111111,0.337777778,50.5,-1,1
953_#test_20170512_145749338.jpg,10,0.698412698,0.225,0,0.225,50.46153846,119,-1
#lulongfei_R_&INN_@38_EYESQUARE2_59.bmp,1.555555556,0.813333333,0.107142857,0.055555556,0.162698413,50.45454545,24,1
#hulianquan_R_&INN_@34_EYESQUARE2_44.bmp,1.555555556,0.813333333,0.202380952,0.111111111,0.313492063,50.42857143,73,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391274334_2592x1944.bmp,1.555555556,0.82,0.114285714,0.055555556,0.16984127,50.42857143,41,1
#hulianquan_R_&INN_@34_EYESQUARE2_88.bmp,1.666666667,0.725,0.1,0,0.1,50.42857143,10,1
912_#test_20170512_145746666.jpg,2.666666667,0.87394958,0.125,0,0.125,50.42307692,24,-1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398169618_2592x1944.bmp,1.6,0.614973262,0.03125,0,0.03125,50.4,38,1
#hulianquan_R_&INN_@50_PHONE_TYPE_1325398330298_2592x1944.bmp,1.666666667,0.73125,0,0,0,50.39285714,28,1
#lulongfei_R_&INN_@38_EYESQUARE2_58.bmp,1.4,0.745454545,0.035714286,0,0.035714286,50.36206897,21,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_25.bmp,1.875,0.805555556,0.242857143,0.0625,0.305357143,50.36206897,-3,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400774459_2592x1944.bmp,1.4,0.751515152,0.035714286,0.1,0.135714286,50.35714286,49,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400750455_2592x1944.bmp,1.4,0.745454545,0.035714286,0.05,0.085714286,50.32142857,82,1
#lulongfei_R_&INN_@38_EYESQUARE2_45.bmp,2.142857143,0.8984375,0.013053613,0.142857143,0.155910756,50.32142857,26,1
#lulongfei_R_&INN_@38_EYESQUARE2_61.bmp,1.555555556,0.813333333,0.128571429,0.055555556,0.184126984,50.32142857,26,1
#yubin_R_&INN_@38_EYESQUARE2_33.bmp,1.666666667,0.73125,0.1,0.055555556,0.155555556,50.29310345,68,1
#Test_L_&INN_@30_PHONE_TYPE_1325376271474_2592x1944.bmp,1.666666667,0.725,0,0,0,50.28070175,18,1
199_#Test_$_&INN_@30_PHONE_TYPE_1325376271474_2592x1944.bmp,1.666666667,0.725,0,0,0,50.28070175,18,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400778385_2592x1944.bmp,1.555555556,0.813333333,0.142857143,0,0.142857143,50.27777778,79,1
827_#test_20170512_145741754.jpg,3.4,0.759259259,0.411764706,0,0.411764706,50.26923077,47,-1
#Test_R_&INN_@30_PHONE_TYPE_1325376273640_2592x1944.bmp,1.666666667,0.73125,0.166666667,0.111111111,0.277777778,50.25,28,-1
212_#Test_$_&INN_@30_PHONE_TYPE_1325376273640_2592x1944.bmp,1.666666667,0.73125,0.166666667,0.111111111,0.277777778,50.25,28,-1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400752242_2592x1944.bmp,1.555555556,0.806666667,0.142857143,0.055555556,0.198412698,50.24074074,77,1
#hulianquan_L_&INN_@52_PHONE_TYPE_1325398356310_2592x1944.bmp,1.555555556,0.8,0.214285714,0,0.214285714,50.24074074,20,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398168017_2592x1944.bmp,1.777777778,0.658823529,0.03125,0.055555556,0.086805556,50.22222222,40,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400781593_2592x1944.bmp,1.4,0.751515152,0.035714286,0.05,0.085714286,50.14285714,40,1
#lulongfei_R_&INN_@38_EYESQUARE2_12.bmp,1.875,0.805555556,0.083333333,0,0.083333333,50.14285714,33,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391202097_2592x1944.bmp,1.666666667,0.73125,0.033333333,0.055555556,0.088888889,50.13559322,31,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_2.bmp,1.875,0.805555556,0.233333333,0.1875,0.420833333,50.12068966,7,1
#hulianquan_L_&INN_@52_PHONE_TYPE_1325398354258_2592x1944.bmp,1.75,0.888888889,0.071428571,0.0625,0.133928571,50.11538462,23,1
523_#test_20170512_145557146.jpg,2,0.725490196,0.21875,0.0625,0.28125,50.10714286,86,-1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400784036_2592x1944.bmp,1.4,0.751515152,0.035714286,0.1,0.135714286,50.10714286,31,1
#yubin_L_&INN_@55_PHONE_TYPE_1325385424537_2592x1944.bmp,1.555555556,0.8,0.214285714,0.055555556,0.26984127,50.09259259,26,1
#yubin_R_&INN_@36_EYESQUARE2_50.bmp,1.666666667,0.7375,0.1,0.055555556,0.155555556,50.06557377,83,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398172800_2592x1944.bmp,2,0.725490196,0,0.0625,0.0625,50.03389831,38,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400779986_2592x1944.bmp,1.3,0.811688312,0.153846154,0.05,0.203846154,50.01851852,75,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398173572_2592x1944.bmp,1.666666667,0.7125,0.033333333,0.111111111,0.144444444,50,34,1
#lulongfei_R_&INN_@38_EYESQUARE2_57.bmp,1.555555556,0.793333333,0.071428571,0.055555556,0.126984127,50,28,1
#yubin_R_&INN_@46_PHONE_TYPE_1325385210565_2592x1944.bmp,2.833333333,0.777777778,0.147058824,0.083333333,0.230392157,50,22,-1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398161912_2592x1944.bmp,1.777777778,0.670588235,0.03125,0.055555556,0.086805556,49.98412698,29,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400757903_2592x1944.bmp,1.4,0.751515152,0.035714286,0.1,0.135714286,49.98245614,83,1
#hulianquan_R_&INN_@50_PHONE_TYPE_1325398330118_2592x1944.bmp,1.666666667,0.725,0.033333333,0.055555556,0.088888889,49.98245614,32,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400773733_2592x1944.bmp,1.555555556,0.806666667,0.142857143,0.111111111,0.253968254,49.98148148,68,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400762626_2592x1944.bmp,1.4,0.745454545,0,0.05,0.05,49.96428571,83,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400780450_2592x1944.bmp,1.4,0.745454545,0.035714286,0.05,0.085714286,49.96428571,41,1
#yubin_R_&INN_@36_EYESQUARE2_15.bmp,1.666666667,0.725,0.033333333,0.055555556,0.088888889,49.94915254,39,1
#lulongfei_R_&INN_@38_EYESQUARE2_54.bmp,1.555555556,0.8,0.234126984,0.055555556,0.28968254,49.94736842,29,1
#yubin_R_&INN_@30_EYESQUARE2_16.bmp,1.4,0.757575758,0,0,0,49.92857143,23,1
511_#test_20170512_145556539.jpg,2.142857143,0.859375,0.2,0.142857143,0.342857143,49.92307692,73,-1
#hulianquan_R_&INN_@34_EYESQUARE2_67.bmp,1.555555556,0.793333333,0.035714286,0.055555556,0.091269841,49.9122807,12,1
#zhaiboyang_L_&INN_@55_PHONE_TYPE_1325400808621_2592x1944.bmp,1.4,0.751515152,0,0.05,0.05,49.89285714,35,1
#yubin_R_&INN_@52_PHONE_TYPE_1325385341926_2592x1944.bmp,3.6,0.701754386,0.430555556,0.6,1.030555556,49.89285714,24,-1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391275052_2592x1944.bmp,1.75,0.866666667,0.214285714,0.0625,0.276785714,49.88461538,28,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398162041_2592x1944.bmp,1.666666667,0.7,0.033333333,0,0.033333333,49.88135593,30,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391239564_2592x1944.bmp,1.875,0.8125,0.141798942,0,0.141798942,49.87719298,23,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391201504_2592x1944.bmp,1.666666667,0.725,0,0.055555556,0.055555556,49.84745763,37,1
#hulianquan_R_&INN_@50_PHONE_TYPE_1325398333765_2592x1944.bmp,1.555555556,0.8,0.035714286,0.055555556,0.091269841,49.83636364,26,1
#hulianquan_L_&INN_@55_PHONE_TYPE_1325398423230_2592x1944.bmp,1.3,0.811688312,0.192307692,0.05,0.242307692,49.83333333,17,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391263630_2592x1944.bmp,1.666666667,0.7375,0.242857143,0.055555556,0.298412698,49.81034483,37,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391203355_2592x1944.bmp,1.666666667,0.73125,0.033333333,0.111111111,0.144444444,49.79661017,42,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400783898_2592x1944.bmp,1.4,0.745454545,0.035714286,0.1,0.135714286,49.78571429,81,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400756842_2592x1944.bmp,1.4,0.745454545,0,0.05,0.05,49.78571429,76,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400785371_2592x1944.bmp,1.4,0.739393939,0.178571429,0.05,0.228571429,49.75,55,1
#zhaiboyang_L_&INN_@36_EYESQUARE2_9.bmp,1.875,0.798611111,0.276190476,0.125,0.401190476,49.74576271,-2,1
#hulianquan_L_&INN_@52_PHONE_TYPE_1325398358511_2592x1944.bmp,1.75,0.881481481,0,0,0,49.73076923,25,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391202841_2592x1944.bmp,1.666666667,0.71875,0,0.055555556,0.055555556,49.71929825,34,1
#hulianquan_R_&INN_@50_PHONE_TYPE_1325398334169_2592x1944.bmp,1.666666667,0.71875,0,0,0,49.71428571,32,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391275255_2592x1944.bmp,1.555555556,0.806666667,0.178571429,0,0.178571429,49.71428571,25,1
#Test_L_&INN_@30_PHONE_TYPE_1325376245851_2592x1944.bmp,2.285714286,0.772058824,0.34375,0.142857143,0.486607143,49.68518519,22,-1
46_#Test_$_&INN_@30_PHONE_TYPE_1325376245851_2592x1944.bmp,2.285714286,0.772058824,0.34375,0.142857143,0.486607143,49.68518519,22,-1
#hulianquan_R_&INN_@50_PHONE_TYPE_1325398333634_2592x1944.bmp,1.4,0.733333333,0.071428571,0,0.071428571,49.64912281,22,1
452_#test_20170512_145538170.jpg,2.833333333,0.73015873,0,0,0,49.64814815,80,-1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400779137_2592x1944.bmp,1.555555556,0.806666667,0.071428571,0.055555556,0.126984127,49.64814815,33,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391201626_2592x1944.bmp,1.666666667,0.73125,0,0,0,49.62711864,37,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391266144_2592x1944.bmp,1.555555556,0.786666667,0,0,0,49.61111111,18,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391266615_2592x1944.bmp,1.555555556,0.786666667,0,0,0,49.61111111,18,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400764102_2592x1944.bmp,1.4,0.739393939,0.19047619,0.1,0.29047619,49.60344828,82,1
#zhaiboyang_L_&INN_@52_PHONE_TYPE_1325400750781_2592x1944.bmp,1.555555556,0.793333333,0.142857143,0.111111111,0.253968254,49.57407407,66,1
#lulongfei_R_&INN_@40_EYESQUARE2_1.bmp,1.875,0.777777778,0.1,0.0625,0.1625,49.57407407,31,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400781046_2592x1944.bmp,1.4,0.739393939,0.035714286,0.1,0.135714286,49.57142857,76,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391243670_2592x1944.bmp,1.4,0.727272727,0,0,0,49.56896552,31,1
#yubin_R_&INN_@38_EYESQUARE2_31.bmp,1.875,0.798611111,0.004761905,0,0.004761905,49.54385965,79,1
#lulongfei_R_&INN_@38_EYESQUARE2_15.bmp,1.875,0.8125,0.093333333,0,0.093333333,49.54237288,40,1
#yubin_L_&INN_@55_PHONE_TYPE_1325385422743_2592x1944.bmp,1.555555556,0.8,0.071428571,0.055555556,0.126984127,49.53703704,24,1
#zhaiboyang_L_&INN_@55_PHONE_TYPE_1325400797613_2592x1944.bmp,1.4,0.745454545,0.107142857,0.05,0.157142857,49.53571429,86,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400785635_2592x1944.bmp,1.4,0.739393939,0.178571429,0.05,0.228571429,49.53571429,43,1
#lulongfei_R_&INN_@38_EYESQUARE2_51.bmp,1.875,0.791666667,0.160606061,0,0.160606061,49.53448276,23,1
#lulongfei_L_&INN_@38_EYESQUARE2_39.bmp,1.666666667,0.7125,0,0.166666667,0.166666667,49.53448276,-3,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400784931_2592x1944.bmp,1.4,0.739393939,0,0,0,49.5,61,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391276389_2592x1944.bmp,1.555555556,0.8,0.071428571,0.111111111,0.182539683,49.5,33,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398163622_2592x1944.bmp,1.6,0.614973262,0,0,0,49.47692308,25,1
#lulongfei_R_&INN_@52_PHONE_TYPE_1325391236616_2592x1944.bmp,1.4,0.721212121,0,0.05,0.05,49.46428571,32,1
#hulianquan_R_&INN_@34_EYESQUARE2_68.bmp,1.555555556,0.8,0.035714286,0,0.035714286,49.46428571,17,1
#yubin_R_&INN_@38_EYESQUARE2_59.bmp,2.142857143,0.859375,0.164102564,0,0.164102564,49.45283019,70,1
#Test_R_&INN_@30_PHONE_TYPE_1325376247497_2592x1944.bmp,3.2,0.931372549,0.03125,0,0.03125,49.42,38,-1
57_#Test_$_&INN_@30_PHONE_TYPE_1325376247497_2592x1944.bmp,3.2,0.931372549,0.03125,0,0.03125,49.42,38,-1
#zhaiboyang_L_&INN_@50_PHONE_TYPE_1325400735839_2592x1944.bmp,1.875,0.791666667,0.180952381,0,0.180952381,49.39285714,32,1
#hulianquan_R_&INN_@48_PHONE_TYPE_1325398291531_2592x1944.bmp,1.666666667,0.7125,0.077777778,0,0.077777778,49.36206897,33,1
#lulongfei_R_&INN_@54_PHONE_TYPE_1325391264024_2592x1944.bmp,1.555555556,0.8,0.178571429,0.055555556,0.234126984,49.35714286,29,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398173759_2592x1944.bmp,1.666666667,0.69375,0,0,0,49.32758621,39,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398165372_2592x1944.bmp,1.666666667,0.68125,0.033333333,0.055555556,0.088888889,49.31578947,27,1
573_#test_20170512_145600009.jpg,3.4,0.787037037,0.235294118,0.1,0.335294118,49.30769231,93,-1
#yubin_R_&INN_@36_EYESQUARE2_36.bmp,2.142857143,0.8671875,0.033333333,0.142857143,0.176190476,49.29824561,75,1
#lulongfei_R_&INN_@38_EYESQUARE2_48.bmp,1.75,0.859259259,0.142857143,0,0.142857143,49.27777778,28,1
#zhaiboyang_L_&INN_@54_PHONE_TYPE_1325400781183_2592x1944.bmp,1.444444444,0.857142857,0.153846154,0,0.153846154,49.26923077,84,1
#hulianquan_R_&INN_@34_EYESQUARE2_61.bmp,1.555555556,0.8,0.035714286,0.055555556,0.091269841,49.25423729,71,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398174010_2592x1944.bmp,1.5,0.625,0,0.05,0.05,49.25423729,31,1
#lulongfei_R_&INN_@50_PHONE_TYPE_1325391201823_2592x1944.bmp,1.666666667,0.725,0,0,0,49.23333333,39,1
#lulongfei_R_&INN_@38_EYESQUARE2_14.bmp,1.666666667,0.70625,0.066666667,0.055555556,0.122222222,49.22413793,38,1
#hulianquan_R_&INN_@44_PHONE_TYPE_1325398161765_2592x1944.bmp,1.777777778,0.647058824,0,0.055555556,0.055555556,49.19047619,30,1
104_#Test_$_&INN_@30_PHONE_TYPE_1325376255299_2592x1944.bmp,1.090909091,0.788461538,0.208333333,0.318181818,0.526515152,49.17241379,27,1
#Test_L_&INN_@30_PHONE_TYPE_1325376255299_2592x1944.bmp,1.090909091,0.788461538,0.208333333,0.318181818,0.526515152,49.17241379,27,-1
791_#test_20170512_145739626.jpg,3.8,0.466666667,0.052631579,0.4,0.452631579,49.14285714,96,-1
